EventID	nPhotons	Hits	DepositedEnergy
8827	-1845942406	2	5.94083e-06
8828	-1845849906	12	2.83062e-05
8829	-1845469613	98	0.000194141
8830	-1845164629	20	4.13318e-05
8831	-1844450933	78	0.000150789
8832	-1844207954	20	3.30486e-05
8833	-1844036599	26	5.84313e-05
8834	-1843868453	18	3.67706e-05
8835	-1843657819	42	7.46609e-05
8836	-1843201642	60	0.000115462
8837	-1842757268	54	0.000124124
8838	-1842291263	56	0.000110008
8839	-1841974899	20	4.66735e-05
8840	-1841577921	62	0.000119863
8841	-1841268157	32	7.09065e-05
8842	-1841061527	22	4.45868e-05
8843	-1840674216	118	0.000232431
8844	-1840315376	36	5.05159e-05
8845	-1839925575	64	0.000117393
8846	-1839786957	10	1.93869e-05
8847	-1839770557	0	0
8848	-1839410049	30	5.83517e-05
8849	-1839370253	0	0
8850	-1839263196	12	2.27186e-05
8851	-1839160066	8	1.6282e-05
8852	-1839041291	14	2.12816e-05
8853	-1838681164	34	4.99904e-05
8854	-1838310331	62	0.00010038
8855	-1838287781	1002	0.000892237
8856	-1837909680	50	9.65177e-05
8857	-1837508231	54	0.000106351
8858	-1837403335	8	1.97424e-05
8859	-1837006110	40	7.40284e-05
8860	-1836853801	18	3.54285e-05
8861	-1836437978	50	0.000102514
8862	-1836152542	34	6.34144e-05
8863	-1835581003	58	0.000104404
8864	-1835410172	8	1.20446e-05
8865	-1835074208	40	7.2152e-05
8866	-1834879601	14	2.14844e-05
8867	-1834534845	52	0.000104401
8868	-1834415149	8	1.76662e-05
8869	-1834043229	30	4.98208e-05
8870	-1833841317	10	2.53232e-05
8871	-1833483211	38	7.3045e-05
8872	-1833207928	20	2.77428e-05
8873	-1832947882	44	8.06114e-05
8874	-1832564740	46	8.56282e-05
8875	-1832461053	12	3.07256e-05
8876	-1832330247	8	1.81239e-05
8877	-1831951196	84	0.000156568
8878	-1831559837	50	9.3111e-05
8879	-1831292848	26	4.60752e-05
8880	-1831111322	24	4.1847e-05
